time_bin,avg_turns,session_count,frac_ge2,frac_ge3
1796400,1.0341440598690366,4276,0.03344246959775491,0.0007015902712815715
1800000,1.0280198188962926,5853,0.026823851016572697,0.0010251153254741158
1803600,1.034407427635172,3662,0.031676679410158386,0.0024576734025122883
1807200,1.0423832923832923,3256,0.04054054054054054,0.0018427518427518428
1810800,1.0610549132947977,2768,0.05455202312138728,0.00541907514450867
1814400,1.0693618707887436,2523,0.06619104240982956,0.0027744748315497426
1818000,1.00672697749942,4311,0.006495012758060774,0.00023196474135931338
1821600,1.14453125,256,0.1015625,0.03125
1825200,1.0591900311526479,321,0.04672897196261682,0.009345794392523364
1828800,1.0083565459610029,359,0.008356545961002786,0.0
1832400,1.022038567493113,363,0.02203856749311295,0.0
1836000,2.0282485875706215,354,0.022598870056497175,0.002824858757062147
1850400,1.5458515283842795,229,0.32751091703056767,0.1091703056768559
1854000,1.5109649122807018,456,0.3618421052631579,0.10964912280701754
1857600,1.1728624535315986,538,0.12639405204460966,0.031598513011152414
1861200,1.3777777777777778,450,0.1288888888888889,0.09111111111111111
1864800,1.6675,400,0.16,0.1375
1868400,1.1458982346832813,1926,0.06697819314641744,0.02336448598130841
1872000,1.0562913907284768,5738,0.0325897525270129,0.006796793307772743
1875600,1.0155123977036766,16374,0.015268107976059606,0.0002442897276169537
1879200,1.0277324632952691,8582,0.026567233745047776,0.0011652295502213937
1882800,1.0455376737381126,5468,0.033650329188002925,0.0036576444769568397
1886400,1.1263368983957218,1496,0.05548128342245989,0.022058823529411766
1890000,1.02122969837587,8620,0.02053364269141531,0.000580046403712297
1893600,1.0499643112062813,2802,0.03283369022127052,0.011063526052819414
1897200,1.303030303030303,495,0.1696969696969697,0.0707070707070707
1900800,1.1342710997442456,782,0.08823529411764706,0.029411764705882353
1904400,1.0727482678983833,866,0.05542725173210162,0.012702078521939953
1908000,1.0303347280334727,956,0.02510460251046025,0.0041841004184100415
1911600,1.0304114490161003,559,0.01073345259391771,0.0035778175313059034
1922400,1.0,1,0.0,0.0
1926000,212.0,1,1.0,1.0
1933200,1.3620689655172413,116,0.08620689655172414,0.06896551724137931
1936800,1.4333333333333333,750,0.10933333333333334,0.088
1940400,1.5338983050847457,354,0.17796610169491525,0.1271186440677966
1944000,1.0524737631184409,1334,0.02848575712143928,0.009745127436281859
1947600,1.3843843843843844,333,0.17717717717717718,0.1021021021021021
1951200,1.7953795379537953,303,0.2607260726072607,0.18151815181518152
1954800,1.4907749077490775,542,0.15129151291512916,0.11070110701107011
1958400,1.7762039660056657,353,0.24079320113314448,0.16147308781869688
1962000,1.7748091603053435,262,0.2862595419847328,0.17557251908396945
1965600,1.079925650557621,1076,0.07342007434944238,0.006505576208178439
1969200,1.13046875,1280,0.09609375,0.01640625
1972800,1.035818878125704,4439,0.027708943455733274,0.0051813471502590676
1976400,2.1913875598086126,209,0.42105263157894735,0.2966507177033493
1980000,1.1088435374149659,1470,0.0673469387755102,0.02312925170068027
1983600,1.0246646473388143,4622,0.023799221116399826,0.0008654262224145391
1987200,1.1324435318275154,974,0.09958932238193019,0.026694045174537988
1990800,1.0806159420289856,1104,0.06702898550724638,0.010869565217391304
1994400,1.0188235294117647,850,0.018823529411764704,0.0
1998000,1.003690036900369,1084,0.0036900369003690036,0.0
2001600,1.00871839581517,1147,0.008718395815170008,0.0
2005200,1.0174165457184325,689,0.01741654571843251,0.0
2008800,1.0236051502145922,466,0.019313304721030045,0.004291845493562232
2012400,2.619718309859155,213,0.023474178403755867,0.009389671361502348
2023200,9.785714285714286,14,0.9285714285714286,0.6428571428571429
2026800,3.433734939759036,83,0.2289156626506024,0.060240963855421686
2030400,1.034677990092003,2826,0.02689313517338995,0.005661712668082095
2034000,1.0698151950718686,2435,0.04763860369609856,0.01190965092402464
2037600,1.262002743484225,729,0.1755829903978052,0.05761316872427984
2041200,1.1603009259259258,1728,0.10821759259259259,0.027777777777777776
2044800,1.1839835728952772,2435,0.11498973305954825,0.02915811088295688
2048400,1.0429123449257678,4917,0.037014439699003455,0.003254016676835469
2052000,1.037473976405274,2882,0.03573907009021513,0.0017349063150589867
2055600,1.3087557603686637,651,0.1858678955453149,0.07219662058371736
2059200,1.1074099252209382,1471,0.08905506458191706,0.012236573759347382
2062800,1.2321428571428572,560,0.15,0.060714285714285714
2066400,1.161764705882353,544,0.11213235294117647,0.034926470588235295
2070000,1.2793017456359101,401,0.18952618453865336,0.07231920199501247
2073600,1.0245691235790246,2727,0.011367803447011368,0.0007334066740007334
2077200,1.022574740695546,3278,0.01647345942647956,0.0006101281269066504
2080800,1.0227848101265822,790,0.002531645569620253,0.0012658227848101266
2091600,5.0,1,1.0,1.0
2102400,522.0,1,1.0,1.0
2131200,36.5,2,1.0,0.5
2134800,1.1982758620689655,348,0.09482758620689655,0.005747126436781609
2138400,45.5,2,1.0,1.0
2142000,57.0,2,0.5,0.5
2149200,4.335766423357664,137,0.06569343065693431,0.0072992700729927005
2167200,3.0,1,1.0,1.0
2170800,14.0,1,1.0,1.0
2178000,6.0,1,1.0,1.0
2188800,510.0,1,1.0,1.0
2210400,17.666666666666668,6,0.8333333333333334,0.8333333333333334
2214000,7.0285714285714285,35,0.5714285714285714,0.4
2217600,4.384615384615385,52,0.5192307692307693,0.4230769230769231
2221200,3.3448275862068964,58,0.4827586206896552,0.3448275862068966
2224800,2.088607594936709,79,0.3670886075949367,0.16455696202531644
2228400,2.7866666666666666,75,0.4666666666666667,0.18666666666666668
2232000,1.2155172413793103,696,0.12643678160919541,0.017241379310344827
2235600,1.4328703703703705,864,0.0798611111111111,0.011574074074074073
2242800,2.054054054054054,74,0.33783783783783783,0.13513513513513514
2246400,1.5527638190954773,199,0.09045226130653267,0.035175879396984924
2253600,9.0,1,1.0,1.0
2271600,650.0,1,1.0,1.0
2289600,3.4482758620689653,58,0.3448275862068966,0.15517241379310345
2293200,7.146341463414634,41,0.5609756097560976,0.2926829268292683
2300400,11.307692307692308,26,0.5769230769230769,0.2692307692307692
2304000,14.65625,32,0.5,0.25
2307600,1.2932692307692308,208,0.07692307692307693,0.028846153846153848
2311200,1.9421965317919074,173,0.21965317919075145,0.09248554913294797
2314800,13.48,25,0.36,0.16
2318400,36.166666666666664,6,0.8333333333333334,0.5
2322000,15.954545454545455,22,0.7272727272727273,0.4090909090909091
2329200,36.0,5,0.6,0.6
2332800,39.2,5,1.0,0.8
2354400,2.0,1,1.0,0.0
2358000,211.0,1,1.0,1.0
2365200,2.56,25,0.56,0.2
2368800,6.0625,80,0.5625,0.2875
2372400,23.666666666666668,3,1.0,0.6666666666666666
2376000,1.3581560283687943,282,0.09929078014184398,0.04609929078014184
2379600,1.1243055555555554,1440,0.075,0.013194444444444444
2383200,1.1521984216459977,1774,0.0794813979706877,0.014656144306651634
2386800,1.1284298780487805,2624,0.06135670731707317,0.005716463414634146
2390400,1.59375,352,0.2585227272727273,0.07670454545454546
2394000,3.134453781512605,119,0.31932773109243695,0.11764705882352941
2397600,1.151866151866152,777,0.06435006435006435,0.011583011583011582
2401200,1.1026645768025078,1276,0.047021943573667714,0.007053291536050157
2404800,1.0768854064642508,2042,0.06513222331047992,0.0068560235063663075
2408400,1.6948640483383686,331,0.14501510574018128,0.04833836858006042
2412000,1.225130890052356,573,0.06806282722513089,0.013961605584642234
2415600,118.0,3,0.6666666666666666,0.6666666666666666
2437200,20.0,1,1.0,1.0
2440800,221.0,1,1.0,1.0
2455200,1.5,318,0.22641509433962265,0.07547169811320754
2458800,1.254431699687174,959,0.17518248175182483,0.03336809176225235
2462400,1.186138613861386,505,0.12079207920792079,0.023762376237623763
2466000,1.2811671087533156,754,0.1246684350132626,0.05702917771883289
2469600,1.0669354838709677,3720,0.03844086021505377,0.010752688172043012
2473200,1.2779017857142858,896,0.13727678571428573,0.036830357142857144
2476800,1.786610878661088,478,0.2280334728033473,0.0502092050209205
2480400,1.2314662273476111,1214,0.1828665568369028,0.03706754530477759
2484000,1.9204545454545454,264,0.1553030303030303,0.026515151515151516
2487600,3.5,72,0.7361111111111112,0.4722222222222222
2491200,6.095238095238095,63,0.3968253968253968,0.12698412698412698
2494800,6.666666666666667,18,0.5555555555555556,0.3888888888888889
2498400,19.25,24,0.25,0.20833333333333334
2523600,6.0,1,1.0,1.0
2527200,16.0,1,1.0,1.0
2534400,357.0,1,1.0,1.0
2541600,164.5,2,1.0,0.5
2545200,33.0,1,1.0,1.0
2548800,1.0206584893479664,1549,0.014202711426726921,0.0025823111684958036
2552400,1.0509174311926606,2180,0.0481651376146789,0.0027522935779816515
2556000,1.1562005277044856,1895,0.12137203166226913,0.016358839050131926
2559600,1.0754901960784313,4080,0.07009803921568628,0.004901960784313725
2563200,1.10925492816572,2993,0.0982292014700969,0.007684597393919144
2566800,1.8277634961439588,389,0.1928020565552699,0.038560411311053984
2570400,1.2787610619469028,452,0.08849557522123894,0.022123893805309734
2574000,1.1179661016949152,1475,0.04271186440677966,0.01288135593220339
2577600,1.1087737301180092,1949,0.044125192406362236,0.013340174448435094
2581200,1.408366533864542,502,0.0697211155378486,0.02390438247011952
2584800,1.2576808721506443,1009,0.053518334985133795,0.02081268582755203
2588400,1.1372282608695652,736,0.04076086956521739,0.016304347826086956
2592000,1.7886178861788617,246,0.032520325203252036,0.016260162601626018
2610000,292.0,1,1.0,1.0
2628000,32.333333333333336,6,0.8333333333333334,0.5
2631600,1.5305719921104537,507,0.08086785009861933,0.04339250493096647
2635200,792.0,1,1.0,1.0
2649600,1059.0,1,1.0,1.0
2685600,14.0,1,1.0,1.0
2692800,1.0,1,0.0,0.0
2696400,356.0,1,1.0,1.0
2728800,1.274787535410765,353,0.039660056657223795,0.0113314447592068
2732400,67.42857142857143,7,1.0,0.7142857142857143
2743200,1.9615384615384615,78,0.34615384615384615,0.07692307692307693
2746800,12.66,50,0.44,0.16
2764800,1.1009708737864077,515,0.017475728155339806,0.001941747572815534
2775600,14.0,1,1.0,1.0
2782800,1.0,1,0.0,0.0
2786400,21.0,1,1.0,1.0
2790000,180.0,1,1.0,1.0
2804400,1.0512129380053907,1484,0.05053908355795148,0.0006738544474393531
2808000,1.0653526970954357,964,0.06224066390041494,0.0031120331950207467
2811600,1.0665701881331404,691,0.04775687409551375,0.008683068017366137
2815200,1.3846153846153846,312,0.038461538461538464,0.016025641025641024
2818800,1.0510062456627343,2882,0.04198473282442748,0.002081887578070784
2822400,1.1563307493540051,1548,0.05426356589147287,0.00904392764857881
2826000,11.727272727272727,22,0.13636363636363635,0.13636363636363635
2836800,1.916083916083916,143,0.08391608391608392,0.04195804195804196
2840400,2.118279569892473,465,0.05591397849462366,0.03225806451612903
2869200,4.0,1,1.0,1.0
2876400,1.5,2,0.5,0.0
2880000,169.0,1,1.0,1.0
2883600,11.0,1,1.0,1.0
2887200,1.124927028604787,1713,0.03911266783420899,0.0099241097489784
2890800,1.0510791366906476,5560,0.04424460431654676,0.005935251798561151
2894400,1.0285372181201358,5011,0.027140291359010176,0.0013969267611255239
2898000,1.0208675649030563,6086,0.020538941833716726,0.00032862306933946765
2901600,1.0877371273712737,2952,0.07926829268292683,0.008130081300813009
2905200,1.103086014445174,3046,0.08995403808273145,0.01247537754432042
2908800,1.1709154113557358,1726,0.15701042873696408,0.01100811123986095
2912400,1.37292817679558,724,0.14917127071823205,0.024861878453038673
2916000,1.0453728661275832,2226,0.043575920934411504,0.0017969451931716084
2919600,1.2958199356913183,622,0.09646302250803858,0.008038585209003215
2923200,1.0858403529883673,2493,0.07019655034095468,0.008022462896109106
2926800,1.0677896466721446,2434,0.06409202958093672,0.0036976170912078883
2930400,1.1947608200455582,878,0.11161731207289294,0.04100227790432802
2934000,1.2317262830482114,643,0.12130637636080871,0.03732503888024884
2937600,1.4771784232365146,241,0.07883817427385892,0.02074688796680498
2941200,1.2022684310018903,529,0.04725897920604915,0.003780718336483932
2962800,1.0,1,0.0,0.0
2966400,177.0,1,1.0,1.0
2973600,1.7269938650306749,326,0.20245398773006135,0.05828220858895705
2977200,1.0700557966522009,3226,0.06633601983880967,0.0037197768133911966
2980800,1.019150707743547,4804,0.01706910907577019,0.0006244796003330558
2984400,1.0317710680486705,4438,0.025236593059936908,0.0015772870662460567
2988000,1.2270351008215086,1339,0.10156833457804332,0.014189693801344288
2991600,1.2050237610319077,1473,0.12219959266802444,0.01697216564833673
2995200,1.9856887298747763,559,0.11627906976744186,0.01967799642218247
3002400,1.1157270029673592,674,0.03560830860534125,0.005934718100890208
3006000,1.0385843533794572,3758,0.03113358169238957,0.0018626929217668972
3009600,1.0358191426893717,3406,0.03493834409864944,0.0008807985907222549
3013200,1.1153071500503524,1986,0.07502517623363544,0.005035246727089627
3016800,1.0643604183427193,2486,0.05229283990345937,0.0036202735317779565
